,Date,Hour,Import Grid (EUR/kWh),normal consumption,smart consumption,YearMonth,Year,cost/kWh normal,cost/kWh smart,YearMonthC,Days
1748,2022-06-27,14:00:00,0.24,,,2022-06,2022,,,2022-06,175
1749,2022-06-27,13:00:00,0.2499,,,2022-06,2022,,,2022-06,175
1750,2022-06-27,12:00:00,0.268,,16.080000000000002,2022-06,2022,,0.268,2022-06,175
1751,2022-06-27,11:00:00,0.2935,,,2022-06,2022,,,2022-06,175
1752,2022-06-27,10:00:00,0.33254,,,2022-06,2022,,,2022-06,175
1753,2022-06-27,09:00:00,0.34838,,,2022-06,2022,,,2022-06,175
1754,2022-06-27,08:00:00,0.37107,22.2642,,2022-06,2022,0.37106999999999996,,2022-06,175
1755,2022-06-24,20:00:00,0.3352,,,2022-06,2022,,,2022-06,172
1756,2022-06-24,19:00:00,0.32994,,,2022-06,2022,,,2022-06,172
1757,2022-06-24,18:00:00,0.322,,,2022-06,2022,,,2022-06,172
1758,2022-06-24,17:00:00,0.29641,,,2022-06,2022,,,2022-06,172
1759,2022-06-24,16:00:00,0.24603,,,2022-06,2022,,,2022-06,172
1760,2022-06-24,15:00:00,0.24438,,,2022-06,2022,,,2022-06,172
1761,2022-06-24,14:00:00,0.25085,,,2022-06,2022,,,2022-06,172
1762,2022-06-24,13:00:00,0.2748899999999999,,,2022-06,2022,,,2022-06,172
1763,2022-06-24,12:00:00,0.28302,,16.9812,2022-06,2022,,0.28302,2022-06,172
1764,2022-06-24,11:00:00,0.29025,,,2022-06,2022,,,2022-06,172
1765,2022-06-24,10:00:00,0.30762,,,2022-06,2022,,,2022-06,172
1766,2022-06-24,09:00:00,0.32998,,,2022-06,2022,,,2022-06,172
1767,2022-06-24,08:00:00,0.34574,20.7444,,2022-06,2022,0.34574,,2022-06,172
1768,2022-06-23,20:00:00,0.41399,,,2022-06,2022,,,2022-06,171
1769,2022-06-23,19:00:00,0.42889,,,2022-06,2022,,,2022-06,171
1770,2022-06-23,18:00:00,0.36184,,,2022-06,2022,,,2022-06,171
1771,2022-06-23,17:00:00,0.32066,,,2022-06,2022,,,2022-06,171
1772,2022-06-23,16:00:00,0.24228,,,2022-06,2022,,,2022-06,171
1773,2022-06-23,15:00:00,0.2486999999999999,,,2022-06,2022,,,2022-06,171
1774,2022-06-23,14:00:00,0.228,,,2022-06,2022,,,2022-06,171
1775,2022-06-23,13:00:00,0.2008,,,2022-06,2022,,,2022-06,171
1776,2022-06-23,12:00:00,0.19862,,11.9172,2022-06,2022,,0.19862,2022-06,171
1777,2022-06-23,11:00:00,0.1999,,,2022-06,2022,,,2022-06,171
1778,2022-06-23,10:00:00,0.24142,,,2022-06,2022,,,2022-06,171
1779,2022-06-23,09:00:00,0.28802,,,2022-06,2022,,,2022-06,171
1780,2022-06-23,08:00:00,0.31106,18.6636,,2022-06,2022,0.31106,,2022-06,171
1781,2022-06-22,20:00:00,0.4,,,2022-06,2022,,,2022-06,170
1782,2022-06-22,19:00:00,0.3167,,,2022-06,2022,,,2022-06,170
1783,2022-06-22,18:00:00,0.2601,,,2022-06,2022,,,2022-06,170
1784,2022-06-22,17:00:00,0.2437,,,2022-06,2022,,,2022-06,170
1785,2022-06-22,16:00:00,0.217,,,2022-06,2022,,,2022-06,170
1786,2022-06-22,15:00:00,0.16986,,,2022-06,2022,,,2022-06,170
1787,2022-06-22,14:00:00,0.1585,,,2022-06,2022,,,2022-06,170
1788,2022-06-22,13:00:00,0.157,,,2022-06,2022,,,2022-06,170
1789,2022-06-22,12:00:00,0.1825,,10.95,2022-06,2022,,0.1825,2022-06,170
1790,2022-06-22,11:00:00,0.2306,,,2022-06,2022,,,2022-06,170
1791,2022-06-22,10:00:00,0.2258,,,2022-06,2022,,,2022-06,170
1792,2022-06-22,09:00:00,0.26656,,,2022-06,2022,,,2022-06,170
1793,2022-06-22,08:00:00,0.3501,21.006,,2022-06,2022,0.3501,,2022-06,170
1794,2022-06-21,20:00:00,0.45802,,,2022-06,2022,,,2022-06,169
1795,2022-06-21,19:00:00,0.45012,,,2022-06,2022,,,2022-06,169
1796,2022-06-21,18:00:00,0.3599,,,2022-06,2022,,,2022-06,169
1797,2022-06-21,17:00:00,0.2652,,,2022-06,2022,,,2022-06,169
1798,2022-06-21,16:00:00,0.2251699999999999,,,2022-06,2022,,,2022-06,169
1799,2022-06-21,15:00:00,0.17195,,,2022-06,2022,,,2022-06,169
1800,2022-06-21,14:00:00,0.1474099999999999,,,2022-06,2022,,,2022-06,169
1801,2022-06-21,13:00:00,0.1499,,,2022-06,2022,,,2022-06,169
1802,2022-06-21,12:00:00,0.1649,,9.894,2022-06,2022,,0.1649,2022-06,169
1803,2022-06-21,11:00:00,0.18,,,2022-06,2022,,,2022-06,169
1804,2022-06-21,10:00:00,0.20874,,,2022-06,2022,,,2022-06,169
1805,2022-06-21,09:00:00,0.251,,,2022-06,2022,,,2022-06,169
1806,2022-06-21,08:00:00,0.32708,19.6248,,2022-06,2022,0.32708,,2022-06,169
1807,2022-06-20,20:00:00,0.31488,,,2022-06,2022,,,2022-06,168
1808,2022-06-20,19:00:00,0.28082,,,2022-06,2022,,,2022-06,168
1809,2022-06-20,18:00:00,0.21,,,2022-06,2022,,,2022-06,168
1810,2022-06-20,17:00:00,0.1982,,,2022-06,2022,,,2022-06,168
1811,2022-06-20,16:00:00,0.14228,,,2022-06,2022,,,2022-06,168
1812,2022-06-20,15:00:00,0.13124,,,2022-06,2022,,,2022-06,168
1813,2022-06-20,14:00:00,0.14776,,,2022-06,2022,,,2022-06,168
1814,2022-06-20,13:00:00,0.17002,,,2022-06,2022,,,2022-06,168
1815,2022-06-20,12:00:00,0.2347,,,2022-06,2022,,,2022-06,168
1816,2022-06-20,11:00:00,0.29097,,,2022-06,2022,,,2022-06,168
1817,2022-06-20,10:00:00,0.2311,,13.866,2022-06,2022,,0.2311,2022-06,168
1818,2022-06-20,09:00:00,0.288,,,2022-06,2022,,,2022-06,168
1819,2022-06-20,08:00:00,0.2499,14.994,,2022-06,2022,0.24989999999999998,,2022-06,168
1820,2022-06-17,20:00:00,0.35539,,,2022-06,2022,,,2022-06,165
1821,2022-06-17,19:00:00,0.3171,,,2022-06,2022,,,2022-06,165
1822,2022-06-17,18:00:00,0.30577,,,2022-06,2022,,,2022-06,165
1823,2022-06-17,17:00:00,0.2598999999999999,,,2022-06,2022,,,2022-06,165
1824,2022-06-17,16:00:00,0.2197299999999999,,,2022-06,2022,,,2022-06,165
1825,2022-06-17,15:00:00,0.18143,,,2022-06,2022,,,2022-06,165
1826,2022-06-17,14:00:00,0.175,,,2022-06,2022,,,2022-06,165
1827,2022-06-17,13:00:00,0.1954,,,2022-06,2022,,,2022-06,165
1828,2022-06-17,12:00:00,0.1936999999999999,,11.621999999999995,2022-06,2022,,0.1936999999999999,2022-06,165
1829,2022-06-17,11:00:00,0.22121,,,2022-06,2022,,,2022-06,165
1830,2022-06-17,10:00:00,0.2651,,,2022-06,2022,,,2022-06,165
1831,2022-06-17,09:00:00,0.29907,,,2022-06,2022,,,2022-06,165
1832,2022-06-17,08:00:00,0.3257,19.542,,2022-06,2022,0.32570000000000005,,2022-06,165
1833,2022-06-16,20:00:00,0.295,,,2022-06,2022,,,2022-06,164
1834,2022-06-16,19:00:00,0.2612,,,2022-06,2022,,,2022-06,164
1835,2022-06-16,18:00:00,0.26967,,,2022-06,2022,,,2022-06,164
1836,2022-06-16,17:00:00,0.2299,,,2022-06,2022,,,2022-06,164
1837,2022-06-16,16:00:00,0.18499,,,2022-06,2022,,,2022-06,164
1838,2022-06-16,15:00:00,0.11,,,2022-06,2022,,,2022-06,164
1839,2022-06-16,14:00:00,0.15521,,,2022-06,2022,,,2022-06,164
1840,2022-06-16,13:00:00,0.16985,,,2022-06,2022,,,2022-06,164
1841,2022-06-16,12:00:00,0.15924,,9.5544,2022-06,2022,,0.15924,2022-06,164
1842,2022-06-16,11:00:00,0.17668,,,2022-06,2022,,,2022-06,164
1843,2022-06-16,10:00:00,0.19326,,,2022-06,2022,,,2022-06,164
1844,2022-06-16,09:00:00,0.22722,,,2022-06,2022,,,2022-06,164
1845,2022-06-16,08:00:00,0.25456,15.2736,,2022-06,2022,0.25456,,2022-06,164
1846,2022-06-15,20:00:00,0.30723,,,2022-06,2022,,,2022-06,163
1847,2022-06-15,19:00:00,0.286,,,2022-06,2022,,,2022-06,163
1848,2022-06-15,18:00:00,0.2517,,,2022-06,2022,,,2022-06,163
1849,2022-06-15,17:00:00,0.21571,,,2022-06,2022,,,2022-06,163
1850,2022-06-15,16:00:00,0.15857,,,2022-06,2022,,,2022-06,163
1851,2022-06-15,15:00:00,0.16558,,,2022-06,2022,,,2022-06,163
1852,2022-06-15,14:00:00,0.14121,,,2022-06,2022,,,2022-06,163
1853,2022-06-15,13:00:00,0.14841,,,2022-06,2022,,,2022-06,163
1854,2022-06-15,12:00:00,0.15483,,9.2898,2022-06,2022,,0.15483,2022-06,163
1855,2022-06-15,11:00:00,0.16657,,,2022-06,2022,,,2022-06,163
1856,2022-06-15,10:00:00,0.17298,,,2022-06,2022,,,2022-06,163
1857,2022-06-15,09:00:00,0.20036,,,2022-06,2022,,,2022-06,163
1858,2022-06-15,08:00:00,0.2508,15.048,,2022-06,2022,0.2508,,2022-06,163
1859,2022-06-14,20:00:00,0.22502,,,2022-06,2022,,,2022-06,162
1860,2022-06-14,19:00:00,0.2183899999999999,,,2022-06,2022,,,2022-06,162
1861,2022-06-14,18:00:00,0.23097,,,2022-06,2022,,,2022-06,162
1862,2022-06-14,17:00:00,0.19787,,,2022-06,2022,,,2022-06,162
1863,2022-06-14,16:00:00,0.1698,,,2022-06,2022,,,2022-06,162
1864,2022-06-14,15:00:00,0.1639499999999999,,,2022-06,2022,,,2022-06,162
1865,2022-06-14,14:00:00,0.15683,,,2022-06,2022,,,2022-06,162
1866,2022-06-14,13:00:00,0.16359,,,2022-06,2022,,,2022-06,162
1867,2022-06-14,12:00:00,0.166,,,2022-06,2022,,,2022-06,162
1868,2022-06-14,11:00:00,0.15862,,9.5172,2022-06,2022,,0.15862,2022-06,162
1869,2022-06-14,10:00:00,0.16143,,,2022-06,2022,,,2022-06,162
1870,2022-06-14,09:00:00,0.17903,,,2022-06,2022,,,2022-06,162
1871,2022-06-14,08:00:00,0.1988899999999999,11.9334,,2022-06,2022,0.19889,,2022-06,162
1872,2022-06-13,20:00:00,0.22927,,,2022-06,2022,,,2022-06,161
1873,2022-06-13,19:00:00,0.21584,,,2022-06,2022,,,2022-06,161
1874,2022-06-13,18:00:00,0.1699,,,2022-06,2022,,,2022-06,161
1875,2022-06-13,17:00:00,0.15128,,,2022-06,2022,,,2022-06,161
1876,2022-06-13,16:00:00,0.1315,,,2022-06,2022,,,2022-06,161
1877,2022-06-13,15:00:00,0.1099,,,2022-06,2022,,,2022-06,161
1878,2022-06-13,14:00:00,0.08759,,,2022-06,2022,,,2022-06,161
1879,2022-06-13,13:00:00,0.10606,,,2022-06,2022,,,2022-06,161
1880,2022-06-13,12:00:00,0.1396,,8.376,2022-06,2022,,0.1396,2022-06,161
1881,2022-06-13,11:00:00,0.144,,,2022-06,2022,,,2022-06,161
1882,2022-06-13,10:00:00,0.14529,,,2022-06,2022,,,2022-06,161
1883,2022-06-13,09:00:00,0.16086,,,2022-06,2022,,,2022-06,161
1884,2022-06-13,08:00:00,0.2089,12.534,,2022-06,2022,0.2089,,2022-06,161
1885,2022-06-10,20:00:00,0.22046,,,2022-06,2022,,,2022-06,158
1886,2022-06-10,19:00:00,0.2169199999999999,,,2022-06,2022,,,2022-06,158
1887,2022-06-10,18:00:00,0.1759,,,2022-06,2022,,,2022-06,158
1888,2022-06-10,17:00:00,0.18,,,2022-06,2022,,,2022-06,158
1889,2022-06-10,16:00:00,0.15781,,,2022-06,2022,,,2022-06,158
1890,2022-06-10,15:00:00,0.14812,,,2022-06,2022,,,2022-06,158
1891,2022-06-10,14:00:00,0.14274,,,2022-06,2022,,,2022-06,158
1892,2022-06-10,13:00:00,0.1499,,,2022-06,2022,,,2022-06,158
1893,2022-06-10,12:00:00,0.15777,,9.466199999999999,2022-06,2022,,0.15777,2022-06,158
1894,2022-06-10,11:00:00,0.1641699999999999,,,2022-06,2022,,,2022-06,158
1895,2022-06-10,10:00:00,0.17405,,,2022-06,2022,,,2022-06,158
1896,2022-06-10,09:00:00,0.19396,,,2022-06,2022,,,2022-06,158
1897,2022-06-10,08:00:00,0.21284,12.7704,,2022-06,2022,0.21284,,2022-06,158
1898,2022-06-09,20:00:00,0.2,,,2022-06,2022,,,2022-06,157
1899,2022-06-09,19:00:00,0.19057,,,2022-06,2022,,,2022-06,157
1900,2022-06-09,18:00:00,0.1759399999999999,,,2022-06,2022,,,2022-06,157
1901,2022-06-09,17:00:00,0.16366,,,2022-06,2022,,,2022-06,157
1902,2022-06-09,16:00:00,0.13776,,,2022-06,2022,,,2022-06,157
1903,2022-06-09,15:00:00,0.134,,,2022-06,2022,,,2022-06,157
1904,2022-06-09,14:00:00,0.14594,,,2022-06,2022,,,2022-06,157
1905,2022-06-09,13:00:00,0.14299,,,2022-06,2022,,,2022-06,157
1906,2022-06-09,12:00:00,0.14431,,8.6586,2022-06,2022,,0.14431,2022-06,157
1907,2022-06-09,11:00:00,0.1601,,,2022-06,2022,,,2022-06,157
1908,2022-06-09,10:00:00,0.1789,,,2022-06,2022,,,2022-06,157
1909,2022-06-09,09:00:00,0.16,,,2022-06,2022,,,2022-06,157
1910,2022-06-09,08:00:00,0.17993,10.7958,,2022-06,2022,0.17993,,2022-06,157
1911,2022-06-08,20:00:00,0.21236,,,2022-06,2022,,,2022-06,156
1912,2022-06-08,19:00:00,0.1752,,,2022-06,2022,,,2022-06,156
1913,2022-06-08,18:00:00,0.17576,,,2022-06,2022,,,2022-06,156
1914,2022-06-08,17:00:00,0.16311,,,2022-06,2022,,,2022-06,156
1915,2022-06-08,16:00:00,0.1593,,,2022-06,2022,,,2022-06,156
1916,2022-06-08,15:00:00,0.154,,,2022-06,2022,,,2022-06,156
1917,2022-06-08,14:00:00,0.15803,,,2022-06,2022,,,2022-06,156
1918,2022-06-08,13:00:00,0.17134,,,2022-06,2022,,,2022-06,156
1919,2022-06-08,12:00:00,0.18003,,,2022-06,2022,,,2022-06,156
1920,2022-06-08,11:00:00,0.17677,,10.606200000000001,2022-06,2022,,0.17677,2022-06,156
1921,2022-06-08,10:00:00,0.191,,,2022-06,2022,,,2022-06,156
1922,2022-06-08,09:00:00,0.20529,,,2022-06,2022,,,2022-06,156
1923,2022-06-08,08:00:00,0.2150099999999999,12.9006,,2022-06,2022,0.21501,,2022-06,156
1924,2022-06-07,20:00:00,0.22746,,,2022-06,2022,,,2022-06,155
1925,2022-06-07,19:00:00,0.2180399999999999,,,2022-06,2022,,,2022-06,155
1926,2022-06-07,18:00:00,0.2,,,2022-06,2022,,,2022-06,155
1927,2022-06-07,17:00:00,0.1731,,,2022-06,2022,,,2022-06,155
1928,2022-06-07,16:00:00,0.16407,,,2022-06,2022,,,2022-06,155
1929,2022-06-07,15:00:00,0.16387,,,2022-06,2022,,,2022-06,155
1930,2022-06-07,14:00:00,0.16552,,,2022-06,2022,,,2022-06,155
1931,2022-06-07,13:00:00,0.1687,,,2022-06,2022,,,2022-06,155
1932,2022-06-07,12:00:00,0.1687,,10.122,2022-06,2022,,0.1687,2022-06,155
1933,2022-06-07,11:00:00,0.17332,,,2022-06,2022,,,2022-06,155
1934,2022-06-07,10:00:00,0.191,,,2022-06,2022,,,2022-06,155
1935,2022-06-07,09:00:00,0.21099,,,2022-06,2022,,,2022-06,155
1936,2022-06-07,08:00:00,0.22012,13.2072,,2022-06,2022,0.22012,,2022-06,155
1937,2022-06-06,20:00:00,0.21497,,,2022-06,2022,,,2022-06,154
1938,2022-06-06,19:00:00,0.2,,,2022-06,2022,,,2022-06,154
1939,2022-06-06,18:00:00,0.16955,,,2022-06,2022,,,2022-06,154
1940,2022-06-06,17:00:00,0.08206,,,2022-06,2022,,,2022-06,154
1941,2022-06-06,16:00:00,0.00081,,,2022-06,2022,,,2022-06,154
1942,2022-06-06,15:00:00,,,,2022-06,2022,,,2022-06,154
1943,2022-06-06,14:00:00,,,,2022-06,2022,,,2022-06,154
1944,2022-06-06,13:00:00,,,,2022-06,2022,,,2022-06,154
1945,2022-06-06,12:00:00,,,,2022-06,2022,,,2022-06,154
1946,2022-06-06,11:00:00,,,,2022-06,2022,,,2022-06,154
1947,2022-06-06,10:00:00,,,,2022-06,2022,,,2022-06,154
1948,2022-06-06,09:00:00,,,,2022-06,2022,,,2022-06,154
1949,2022-06-06,08:00:00,0.08405,5.043,5.043,2022-06,2022,0.08405,0.08405,2022-06,154
1950,2022-06-03,20:00:00,0.22183,,,2022-06,2022,,,2022-06,151
1951,2022-06-03,19:00:00,0.18253,,,2022-06,2022,,,2022-06,151
1952,2022-06-03,18:00:00,0.16601,,,2022-06,2022,,,2022-06,151
1953,2022-06-03,17:00:00,0.16935,,,2022-06,2022,,,2022-06,151
1954,2022-06-03,16:00:00,0.1209,,,2022-06,2022,,,2022-06,151
1955,2022-06-03,15:00:00,0.1441,,,2022-06,2022,,,2022-06,151
1956,2022-06-03,14:00:00,0.13992,,,2022-06,2022,,,2022-06,151
1957,2022-06-03,13:00:00,0.1304799999999999,,,2022-06,2022,,,2022-06,151
1958,2022-06-03,12:00:00,0.14135,,,2022-06,2022,,,2022-06,151
1959,2022-06-03,11:00:00,0.116,,6.96,2022-06,2022,,0.116,2022-06,151
1960,2022-06-03,10:00:00,0.1480699999999999,,,2022-06,2022,,,2022-06,151
1961,2022-06-03,09:00:00,0.1694,,,2022-06,2022,,,2022-06,151
1962,2022-06-03,08:00:00,0.19,11.4,,2022-06,2022,0.19,,2022-06,151
1963,2022-06-02,20:00:00,0.23897,,,2022-06,2022,,,2022-06,150
1964,2022-06-02,19:00:00,0.23065,,,2022-06,2022,,,2022-06,150
1965,2022-06-02,18:00:00,0.21525,,,2022-06,2022,,,2022-06,150
1966,2022-06-02,17:00:00,0.1705,,,2022-06,2022,,,2022-06,150
1967,2022-06-02,16:00:00,0.15813,,,2022-06,2022,,,2022-06,150
1968,2022-06-02,15:00:00,0.1478799999999999,,,2022-06,2022,,,2022-06,150
1969,2022-06-02,14:00:00,0.144,,,2022-06,2022,,,2022-06,150
1970,2022-06-02,13:00:00,0.14542,,,2022-06,2022,,,2022-06,150
1971,2022-06-02,12:00:00,0.1569,,9.414000000000001,2022-06,2022,,0.1569,2022-06,150
1972,2022-06-02,11:00:00,0.16032,,,2022-06,2022,,,2022-06,150
1973,2022-06-02,10:00:00,0.1701399999999999,,,2022-06,2022,,,2022-06,150
1974,2022-06-02,09:00:00,0.1887599999999999,,,2022-06,2022,,,2022-06,150
1975,2022-06-02,08:00:00,0.21813,13.0878,,2022-06,2022,0.21813,,2022-06,150
1976,2022-06-01,20:00:00,0.25771,,,2022-06,2022,,,2022-06,149
1977,2022-06-01,19:00:00,0.25198,,,2022-06,2022,,,2022-06,149
1978,2022-06-01,18:00:00,0.2299199999999999,,,2022-06,2022,,,2022-06,149
1979,2022-06-01,17:00:00,0.19971,,,2022-06,2022,,,2022-06,149
1980,2022-06-01,16:00:00,0.1815999999999999,,,2022-06,2022,,,2022-06,149
1981,2022-06-01,15:00:00,0.18004,,,2022-06,2022,,,2022-06,149
1982,2022-06-01,14:00:00,0.18486,,,2022-06,2022,,,2022-06,149
1983,2022-06-01,13:00:00,0.1844799999999999,,,2022-06,2022,,,2022-06,149
1984,2022-06-01,12:00:00,0.18938,,11.3628,2022-06,2022,,0.18938,2022-06,149
1985,2022-06-01,11:00:00,0.2066,,,2022-06,2022,,,2022-06,149
1986,2022-06-01,10:00:00,0.2118,,,2022-06,2022,,,2022-06,149
1987,2022-06-01,09:00:00,0.22882,,,2022-06,2022,,,2022-06,149
1988,2022-06-01,08:00:00,0.24636,14.7816,,2022-06,2022,0.24636,,2022-06,149
1989,2022-05-31,20:00:00,0.2417,,,2022-05,2022,,,2022-05,148
1990,2022-05-31,19:00:00,0.232,,,2022-05,2022,,,2022-05,148
1991,2022-05-31,18:00:00,0.23497,,,2022-05,2022,,,2022-05,148
1992,2022-05-31,17:00:00,0.2,,,2022-05,2022,,,2022-05,148
1993,2022-05-31,16:00:00,0.18238,,,2022-05,2022,,,2022-05,148
1994,2022-05-31,15:00:00,0.18208,,,2022-05,2022,,,2022-05,148
1995,2022-05-31,14:00:00,0.17207,,,2022-05,2022,,,2022-05,148
1996,2022-05-31,13:00:00,0.1840699999999999,,,2022-05,2022,,,2022-05,148
1997,2022-05-31,12:00:00,0.1918,,,2022-05,2022,,,2022-05,148
1998,2022-05-31,11:00:00,0.1856999999999999,,11.141999999999994,2022-05,2022,,0.1856999999999999,2022-05,148
1999,2022-05-31,10:00:00,0.196,,,2022-05,2022,,,2022-05,148
2000,2022-05-31,09:00:00,0.2259,,,2022-05,2022,,,2022-05,148
2001,2022-05-31,08:00:00,0.24314,14.5884,,2022-05,2022,0.24314,,2022-05,148
2002,2022-05-30,20:00:00,0.295,,,2022-05,2022,,,2022-05,147
2003,2022-05-30,19:00:00,0.29114,,,2022-05,2022,,,2022-05,147
2004,2022-05-30,18:00:00,0.24136,,,2022-05,2022,,,2022-05,147
2005,2022-05-30,17:00:00,0.2256999999999999,,,2022-05,2022,,,2022-05,147
2006,2022-05-30,16:00:00,0.2109,,,2022-05,2022,,,2022-05,147
2007,2022-05-30,15:00:00,0.20229,,,2022-05,2022,,,2022-05,147
2008,2022-05-30,14:00:00,0.20128,,,2022-05,2022,,,2022-05,147
2009,2022-05-30,13:00:00,0.2075,,,2022-05,2022,,,2022-05,147
2010,2022-05-30,12:00:00,0.215,,12.9,2022-05,2022,,0.215,2022-05,147
2011,2022-05-30,11:00:00,0.22977,,,2022-05,2022,,,2022-05,147
2012,2022-05-30,10:00:00,0.23,,,2022-05,2022,,,2022-05,147
2013,2022-05-30,09:00:00,0.23292,,,2022-05,2022,,,2022-05,147
2014,2022-05-30,08:00:00,0.26027,15.6162,,2022-05,2022,0.26027,,2022-05,147
2015,2022-05-27,20:00:00,0.2305,,,2022-05,2022,,,2022-05,144
2016,2022-05-27,19:00:00,0.1798,,,2022-05,2022,,,2022-05,144
2017,2022-05-27,18:00:00,0.14,,,2022-05,2022,,,2022-05,144
2018,2022-05-27,17:00:00,0.1176,,,2022-05,2022,,,2022-05,144
2019,2022-05-27,16:00:00,0.0001,,,2022-05,2022,,,2022-05,144
2020,2022-05-27,15:00:00,,,,2022-05,2022,,,2022-05,144
2021,2022-05-27,14:00:00,,,,2022-05,2022,,,2022-05,144
2022,2022-05-27,13:00:00,,,,2022-05,2022,,,2022-05,144
2023,2022-05-27,12:00:00,,,,2022-05,2022,,,2022-05,144
2024,2022-05-27,11:00:00,,,,2022-05,2022,,,2022-05,144
2025,2022-05-27,10:00:00,0.0030099999999999,,0.180599999999994,2022-05,2022,,0.0030099999999999,2022-05,144
2026,2022-05-27,09:00:00,0.04431,,,2022-05,2022,,,2022-05,144
2027,2022-05-27,08:00:00,0.07644,4.5864,,2022-05,2022,0.07644000000000001,,2022-05,144
2028,2022-05-26,20:00:00,0.14964,,,2022-05,2022,,,2022-05,143
2029,2022-05-26,19:00:00,0.13,,,2022-05,2022,,,2022-05,143
2030,2022-05-26,18:00:00,0.11,,,2022-05,2022,,,2022-05,143
2031,2022-05-26,17:00:00,0.00929,,,2022-05,2022,,,2022-05,143
2032,2022-05-26,16:00:00,1e-05,,,2022-05,2022,,,2022-05,143
2033,2022-05-26,15:00:00,,,,2022-05,2022,,,2022-05,143
2034,2022-05-26,14:00:00,,,,2022-05,2022,,,2022-05,143
2035,2022-05-26,13:00:00,,,,2022-05,2022,,,2022-05,143
2036,2022-05-26,12:00:00,,,,2022-05,2022,,,2022-05,143
2037,2022-05-26,11:00:00,7.000000000000001e-05,,0.004200000000000001,2022-05,2022,,7.000000000000001e-05,2022-05,143
2038,2022-05-26,10:00:00,0.00196,,,2022-05,2022,,,2022-05,143
2039,2022-05-26,09:00:00,0.0599,,,2022-05,2022,,,2022-05,143
2040,2022-05-26,08:00:00,0.1149,6.894,,2022-05,2022,0.1149,,2022-05,143
2041,2022-05-25,20:00:00,0.20564,,,2022-05,2022,,,2022-05,142
2042,2022-05-25,19:00:00,0.17185,,,2022-05,2022,,,2022-05,142
2043,2022-05-25,18:00:00,0.16632,,,2022-05,2022,,,2022-05,142
2044,2022-05-25,17:00:00,0.13831,,,2022-05,2022,,,2022-05,142
2045,2022-05-25,16:00:00,0.12,,,2022-05,2022,,,2022-05,142
2046,2022-05-25,15:00:00,0.1,,,2022-05,2022,,,2022-05,142
2047,2022-05-25,14:00:00,0.04223,,,2022-05,2022,,,2022-05,142
2048,2022-05-25,13:00:00,0.11608,,,2022-05,2022,,,2022-05,142
2049,2022-05-25,12:00:00,0.14803,,,2022-05,2022,,,2022-05,142
2050,2022-05-25,11:00:00,0.121,,7.26,2022-05,2022,,0.121,2022-05,142
2051,2022-05-25,10:00:00,0.1485999999999999,,,2022-05,2022,,,2022-05,142
2052,2022-05-25,09:00:00,0.1817,,,2022-05,2022,,,2022-05,142
2053,2022-05-25,08:00:00,0.2211399999999999,13.2684,,2022-05,2022,0.22114,,2022-05,142
2054,2022-05-24,20:00:00,0.21999,,,2022-05,2022,,,2022-05,141
2055,2022-05-24,19:00:00,0.21298,,,2022-05,2022,,,2022-05,141
2056,2022-05-24,18:00:00,0.19838,,,2022-05,2022,,,2022-05,141
2057,2022-05-24,17:00:00,0.16524,,,2022-05,2022,,,2022-05,141
2058,2022-05-24,16:00:00,0.15819,,,2022-05,2022,,,2022-05,141
2059,2022-05-24,15:00:00,0.14999,,,2022-05,2022,,,2022-05,141
2060,2022-05-24,14:00:00,0.1245,,,2022-05,2022,,,2022-05,141
2061,2022-05-24,13:00:00,0.13756,,,2022-05,2022,,,2022-05,141
2062,2022-05-24,12:00:00,0.1505,,9.03,2022-05,2022,,0.1505,2022-05,141
2063,2022-05-24,11:00:00,0.16336,,,2022-05,2022,,,2022-05,141
2064,2022-05-24,10:00:00,0.17635,,,2022-05,2022,,,2022-05,141
2065,2022-05-24,09:00:00,0.193,,,2022-05,2022,,,2022-05,141
2066,2022-05-24,08:00:00,0.20726,12.4356,,2022-05,2022,0.20726000000000003,,2022-05,141
2067,2022-05-23,20:00:00,0.21007,,,2022-05,2022,,,2022-05,140
2068,2022-05-23,19:00:00,0.21494,,,2022-05,2022,,,2022-05,140
2069,2022-05-23,18:00:00,0.21403,,,2022-05,2022,,,2022-05,140
2070,2022-05-23,17:00:00,0.233,,,2022-05,2022,,,2022-05,140
2071,2022-05-23,16:00:00,0.2235,,,2022-05,2022,,,2022-05,140
2072,2022-05-23,15:00:00,0.201,,,2022-05,2022,,,2022-05,140
2073,2022-05-23,14:00:00,0.19086,,,2022-05,2022,,,2022-05,140
2074,2022-05-23,13:00:00,0.19316,,,2022-05,2022,,,2022-05,140
2075,2022-05-23,12:00:00,0.18888,,11.332799999999999,2022-05,2022,,0.18888,2022-05,140
2076,2022-05-23,11:00:00,0.20268,,,2022-05,2022,,,2022-05,140
2077,2022-05-23,10:00:00,0.21719,,,2022-05,2022,,,2022-05,140
2078,2022-05-23,09:00:00,0.22097,,,2022-05,2022,,,2022-05,140
2079,2022-05-23,08:00:00,0.23002,13.8012,,2022-05,2022,0.23002,,2022-05,140
2080,2022-05-20,20:00:00,0.23184,,,2022-05,2022,,,2022-05,137
2081,2022-05-20,19:00:00,0.2318,,,2022-05,2022,,,2022-05,137
2082,2022-05-20,18:00:00,0.2642799999999999,,,2022-05,2022,,,2022-05,137
2083,2022-05-20,17:00:00,0.28045,,,2022-05,2022,,,2022-05,137
